id_lote,fecha_hora,tipo_grano,nivel_tostado_objetivo,tamano_lote_kg,humedad_inicial_pct,densidad_grano_g_cm3,tamano_grano_mm,temp_precalentamiento_c,nivel_gas_pct,flujo_aire_pct,velocidad_tambor_rpm,duracion_tostado_min,temp_promedio_secado_c,temp_promedio_maillard_c,temp_promedio_desarrollo_c,temp_final_c,tiempo_primer_crack_min,tiempo_segundo_crack_min,temp_ambiente_c,humedad_pct,tasa_calor_c_por_min,energia_total_unidades,perdida_peso_pct,peso_final_kg,puntaje_color_agtron,puntaje_aroma,puntaje_cuerpo,puntaje_acidez,puntaje_calidad_general,conteo_defectos,aprobacion_calidad,anomalia_proceso
5464,2013-03-24 18:28:41.376373,Mezcla,Medio,117.25,13.77,1.248,5.25,214.8,79.8,71.3,61.0,13.16,216.3,218.6,221.0,222.5,8.11,11.81,13.9,67.0,0.59,1231.3,15.25,99.37,44.2,8.22,7.99,8.72,9.37,0,1,0
5465,2013-03-25 18:28:41.376456,Robusta,Oscuro,109.44,11.77,0.882,5.88,212.4,67.6,82.8,76.9,9.14,214.3,217.2,220.1,222.0,6.96,11.66,45.6,29.3,1.06,675.6,13.95,94.17,44.6,1.52,1.76,2.48,2.98,5,0,1
5466,2013-03-26 18:28:41.376540,Mezcla,Oscuro,102.64,12.68,1.25,6.25,210.5,93.4,75.4,59.9,16.6,215.0,221.9,228.7,233.2,10.03,14.39,7.1,25.6,1.37,1590.0,18.43,83.72,25.0,7.92,8.31,8.25,8.9,0,1,0
5467,2013-03-27 18:28:41.376625,Robusta,Oscuro,113.7,11.79,1.684,7.01,204.4,81.4,77.8,69.3,16.08,207.8,212.8,217.9,221.2,10.15,13.87,28.1,91.5,1.04,1487.1,15.87,95.66,43.6,6.56,5.97,6.63,7.36,0,1,0
5468,2013-03-28 18:28:41.376703,Arabiga,Ligero,93.83,11.56,1.043,5.31,206.4,69.9,89.1,71.6,11.62,204.7,202.2,199.6,197.9,6.62,,27.0,47.5,-0.73,761.6,9.86,84.57,92.5,7.43,7.94,7.36,8.52,1,1,0
5469,2013-03-29 18:28:41.376822,Robusta,Medio,90.11,9.85,1.103,6.31,212.8,52.6,78.6,58.7,15.17,213.8,215.4,217.0,218.0,9.94,12.3,28.8,60.0,0.35,718.8,14.96,76.63,57.0,7.96,7.87,8.17,9.17,0,1,0
5470,2013-03-30 18:28:41.376911,Mezcla,Medio,89.82,12.21,1.212,6.39,194.2,83.0,77.7,55.3,12.12,199.5,207.4,215.4,220.7,8.35,8.45,22.8,47.9,2.19,903.5,14.57,76.74,45.8,8.93,9.09,8.7,9.92,0,1,0
5471,2013-03-31 18:28:41.376996,Mezcla,Medio,117.43,11.58,1.166,6.99,216.3,95.5,85.6,70.3,10.69,210.7,202.2,193.8,188.1,9.55,13.99,26.8,49.8,-2.64,1198.2,7.63,108.47,113.9,1.0,1.0,1.0,1.0,3,0,1
5472,2013-04-01 18:28:41.377074,Robusta,Ligero,119.02,8.99,1.234,7.18,211.3,61.2,85.9,50.0,12.75,211.4,211.5,211.7,211.7,7.63,,31.4,66.7,0.03,928.9,12.97,103.58,71.0,7.58,6.85,7.26,8.19,0,1,0
5473,2013-04-02 18:28:41.377151,Mezcla,Ligero,113.0,13.72,1.342,4.36,205.1,65.7,86.7,63.9,12.47,205.1,205.2,205.2,205.3,6.93,,18.3,50.2,0.02,925.8,11.59,99.9,83.6,8.81,8.68,8.4,9.83,0,1,0
5474,2013-04-03 18:28:41.377237,Arabiga,Ligero,117.09,9.36,1.203,6.99,194.1,92.2,75.1,71.5,12.16,198.3,204.4,210.6,214.7,8.04,,29.7,52.9,1.69,1312.8,13.4,101.4,61.5,6.99,6.08,6.48,7.54,0,1,0
5475,2013-04-04 18:28:41.377314,Arabiga,Ligero,78.23,11.0,1.349,5.73,211.1,69.7,85.9,63.2,12.07,210.1,208.5,206.9,205.9,7.77,,31.8,36.3,-0.43,658.5,11.6,69.16,78.7,8.67,9.04,8.67,9.7,0,1,0
5476,2013-04-05 18:28:41.377392,Mezcla,Medio,97.26,14.97,1.076,6.33,224.8,101.6,78.1,70.0,15.48,224.5,224.1,223.8,223.5,9.6,14.55,34.7,70.0,-0.09,1529.9,16.14,81.56,43.6,7.58,7.94,8.07,8.95,0,1,0
5477,2013-04-06 18:28:41.377469,Robusta,Medio,103.0,9.76,1.2,7.32,185.2,74.8,88.7,56.3,14.14,192.5,203.6,214.6,222.0,9.36,12.32,28.8,50.5,2.6,1090.0,15.44,87.1,48.4,8.16,8.5,8.87,9.59,0,1,0
5478,2013-04-07 18:28:41.377550,Robusta,Ligero,141.37,10.7,1.325,5.89,223.6,81.1,79.3,71.5,13.42,218.7,211.4,204.1,199.2,8.51,,27.9,60.2,-1.82,1538.2,10.66,126.3,90.1,7.63,7.65,8.21,8.76,0,1,0
5479,2013-04-08 18:28:41.377634,Mezcla,Medio,98.79,11.0,1.459,6.51,231.0,75.1,91.0,69.5,16.17,228.5,224.7,221.0,218.4,9.92,12.44,13.6,77.3,-0.78,1199.1,15.34,83.64,45.8,8.01,8.17,8.14,9.4,0,1,0
5480,2013-04-09 18:28:41.377726,Mezcla,Ligero,95.7,9.94,0.831,5.96,180.4,74.6,72.4,69.1,12.13,186.2,195.0,203.7,209.6,8.14,,31.7,66.2,2.41,866.0,12.35,83.87,69.4,8.36,8.21,7.45,8.93,0,1,0
5481,2013-04-10 18:28:41.377833,Arabiga,Medio,113.19,12.95,1.071,6.65,206.0,62.4,87.6,80.4,13.35,208.8,212.9,217.1,219.8,8.54,13.83,32.2,46.9,1.04,942.3,14.77,96.47,50.4,8.01,8.5,8.58,9.5,1,1,0
5482,2013-04-11 18:28:41.377915,Robusta,Ligero,104.51,10.26,1.349,6.52,187.2,72.3,88.8,59.9,9.96,189.9,193.9,197.9,200.5,5.45,,27.2,74.3,1.34,752.1,9.89,94.17,85.6,8.12,8.58,8.36,9.12,1,1,0
5483,2013-04-12 18:28:41.377998,Arabiga,Medio,121.24,10.33,1.443,5.43,186.2,80.2,72.8,75.6,13.96,192.0,200.8,209.6,215.5,7.12,13.73,23.5,58.2,2.1,1358.1,14.09,104.15,56.5,7.57,7.59,8.16,8.92,1,1,0
5484,2013-04-13 18:28:41.378077,Arabiga,Medio,100.12,10.96,1.161,6.72,215.2,81.4,81.2,54.0,13.73,214.4,213.2,212.0,211.2,6.48,10.94,31.9,11.3,-0.29,1119.0,13.16,86.95,63.0,7.24,7.17,7.76,8.3,1,1,0
5485,2013-04-14 18:28:41.378160,Robusta,Medio,91.74,11.85,1.319,4.75,211.4,61.4,81.9,66.6,16.06,213.1,215.7,218.3,220.0,9.18,12.63,27.8,30.6,0.53,904.1,15.62,77.41,52.8,8.61,8.2,8.2,9.58,0,1,0
5486,2013-04-15 18:28:41.378239,Robusta,Medio,86.92,11.0,1.159,7.32,199.2,75.4,72.1,80.9,11.96,202.8,208.2,213.7,217.3,8.58,10.0,28.5,72.5,1.52,783.1,13.84,74.89,49.6,8.21,8.83,8.86,9.47,0,1,0
5487,2013-04-16 18:28:41.378316,Robusta,Ligero,110.92,10.93,1.375,5.56,216.5,69.8,75.3,71.8,11.16,214.2,210.8,207.3,205.0,6.83,,27.0,53.5,-1.03,863.9,11.15,98.55,78.4,8.76,8.42,8.62,9.83,1,1,0
5488,2013-04-17 18:28:41.378416,Arabiga,Medio,88.77,12.72,1.225,7.19,155.9,52.0,93.7,64.6,20.52,168.4,187.2,206.1,218.6,9.17,14.94,21.4,84.7,3.06,947.3,16.67,73.97,53.1,5.13,5.12,5.07,6.43,2,0,1
5489,2013-04-18 18:28:41.378520,Robusta,Ligero,92.6,11.73,1.429,6.35,191.9,96.4,65.0,65.3,13.93,195.2,200.2,205.1,208.5,8.73,,15.4,59.0,1.19,1243.5,12.67,80.87,74.0,2.9,2.77,2.4,3.79,2,0,1
5490,2013-04-19 18:28:41.378605,Mezcla,Ligero,90.24,13.61,1.249,6.25,210.9,52.0,103.6,73.8,16.07,208.7,205.3,202.0,199.8,6.35,,25.4,96.5,-0.69,754.6,11.57,79.8,87.4,3.16,3.59,3.57,4.48,1,0,1
5491,2013-04-20 18:28:41.378756,Arabiga,Oscuro,90.47,12.42,1.343,6.25,192.8,72.6,77.0,65.1,12.48,203.3,219.1,234.9,245.4,6.19,9.59,25.3,85.8,4.22,819.9,19.63,72.72,-4.3,6.59,6.8,6.89,8.08,1,1,0
5492,2013-04-21 18:28:41.378859,Arabiga,Ligero,112.16,11.73,1.129,6.42,215.3,75.7,91.7,66.9,11.48,213.7,211.2,208.8,207.1,6.12,,25.5,54.5,-0.71,974.5,11.67,99.07,76.6,8.58,8.48,7.99,9.2,0,1,0
5493,2013-04-22 18:28:41.378943,Arabiga,Ligero,94.41,11.97,1.306,6.02,204.4,75.9,92.6,79.8,10.52,203.9,203.0,202.2,201.7,3.99,,15.7,41.3,-0.26,753.8,10.29,84.7,81.9,7.94,8.07,7.9,8.72,0,1,0
5494,2013-04-23 18:28:41.379057,Robusta,Oscuro,142.01,12.06,1.293,7.53,202.3,58.3,72.4,77.8,15.31,207.1,214.3,221.4,226.2,9.95,13.34,20.2,63.6,1.56,1268.0,16.63,118.39,39.7,7.56,7.43,7.2,8.08,1,1,0
5495,2013-04-24 18:28:41.379142,Mezcla,Medio,101.16,14.48,1.435,8.02,213.7,86.1,78.0,60.2,13.1,215.9,219.3,222.6,224.9,8.67,11.41,27.1,86.0,0.86,1141.8,15.71,85.28,40.5,7.42,7.79,7.17,8.53,1,1,0
5496,2013-04-25 18:28:41.379254,Arabiga,Ligero,86.21,11.63,1.387,5.05,225.4,41.3,89.9,71.3,17.7,219.9,211.8,203.7,198.3,9.21,,44.2,57.2,-1.53,630.9,11.77,76.06,87.5,3.86,4.66,4.65,5.34,3,0,1
5497,2013-04-26 18:28:41.379332,Arabiga,Ligero,85.09,12.28,1.185,5.38,213.0,91.9,79.6,75.3,11.93,211.7,209.8,207.8,206.6,7.21,,38.6,65.1,-0.54,933.4,11.69,75.14,74.8,8.49,8.69,8.49,9.21,0,1,0
5498,2013-04-27 18:28:41.379415,Arabiga,Ligero,131.21,11.34,1.099,6.69,207.0,73.2,72.8,71.2,15.06,206.9,206.6,206.4,206.2,8.61,,40.0,13.8,-0.05,1445.8,12.56,114.73,77.0,8.19,8.18,7.84,9.16,0,1,0
5499,2013-04-28 18:28:41.379494,Arabiga,Ligero,78.5,12.22,1.582,6.03,200.5,89.8,89.8,66.0,11.62,201.5,202.9,204.3,205.2,7.2,,25.3,66.9,0.4,819.5,11.33,69.61,82.9,8.52,8.73,8.52,9.79,0,1,0
5500,2013-04-29 18:28:41.379576,Robusta,Ligero,101.65,8.99,1.258,5.5,200.0,74.1,89.8,56.6,13.19,200.9,202.3,203.7,204.6,6.93,,6.5,57.9,0.34,993.3,11.67,89.79,82.8,8.56,8.59,8.99,9.8,1,1,0
5501,2013-04-30 18:28:41.379656,Robusta,Oscuro,95.53,10.07,1.451,5.61,172.5,89.0,88.8,70.4,15.44,185.7,205.4,225.2,238.4,8.51,13.3,39.2,59.4,4.27,1312.4,19.12,77.27,16.1,8.15,8.33,7.69,9.04,1,1,0
5502,2013-05-01 18:28:41.379749,Arabiga,Oscuro,61.67,10.04,1.556,5.38,187.1,89.3,68.1,54.9,16.63,198.8,216.2,233.6,245.2,10.55,12.19,23.3,79.9,3.49,915.2,20.84,48.82,-3.5,6.73,6.6,6.88,7.39,3,0,0
5503,2013-05-02 18:28:41.379848,Arabiga,Medio,92.17,11.08,1.374,5.2,208.7,63.2,84.5,53.1,13.58,210.0,212.1,214.1,215.4,8.25,13.12,29.7,72.5,0.49,790.9,13.95,79.31,57.0,8.22,8.24,7.99,8.82,0,1,0
5504,2013-05-03 18:28:41.379927,Robusta,Ligero,88.72,11.07,1.157,6.66,182.3,79.3,79.8,78.2,13.95,185.7,191.0,196.2,199.7,8.35,,27.6,47.9,1.25,980.8,10.92,79.03,91.3,7.27,8.08,8.05,8.71,0,1,0
5505,2013-05-04 18:28:41.380009,Mezcla,Oscuro,83.03,12.55,1.331,6.6,212.2,106.6,98.8,68.6,10.34,214.6,218.2,221.9,224.3,8.64,12.68,31.8,70.3,1.17,914.7,14.76,70.77,44.6,1.0,1.0,1.0,1.97,5,0,1
5506,2013-05-05 18:28:41.380092,Mezcla,Medio,98.62,12.49,1.253,6.31,230.9,67.0,75.5,95.0,15.15,227.9,223.5,219.0,216.1,9.77,11.41,22.4,37.3,-0.98,1001.9,14.56,84.26,61.8,8.82,8.57,8.64,9.35,0,1,1
5507,2013-05-06 18:28:41.380179,Mezcla,Ligero,76.92,12.35,1.19,5.9,197.9,69.2,71.1,71.4,12.07,198.6,199.8,200.9,201.6,7.17,,23.5,56.4,0.31,642.0,10.74,68.66,83.9,8.22,8.17,7.77,9.26,0,1,0
5508,2013-05-07 18:28:41.380259,Robusta,Medio,125.28,12.01,1.287,5.77,196.2,76.5,69.2,64.2,16.81,201.2,208.8,216.3,221.3,10.54,13.26,28.9,28.8,1.49,1612.1,16.11,105.1,49.8,7.67,8.24,8.04,9.13,0,1,0
5509,2013-05-08 18:28:41.380338,Robusta,Medio,96.59,12.55,1.087,6.87,181.6,91.5,74.2,63.3,14.54,188.4,198.5,208.7,215.5,9.46,13.51,12.4,50.8,2.33,1285.2,14.25,82.83,64.0,7.96,7.95,7.41,8.58,0,1,0
5510,2013-05-09 18:28:41.380422,Robusta,Medio,99.85,11.71,1.329,5.37,181.3,89.5,93.1,72.7,13.32,188.3,198.8,209.2,216.2,7.44,9.24,22.6,57.9,2.62,1190.2,14.04,85.83,57.2,8.21,8.09,7.96,8.75,1,1,0
5511,2013-05-10 18:28:41.380501,Arabiga,Medio,127.71,8.0,1.295,6.91,206.5,94.2,84.8,66.9,12.32,210.3,216.1,221.9,225.7,6.37,10.77,14.9,95.2,1.56,1482.0,15.64,107.74,36.5,7.52,7.42,7.22,8.41,3,0,0
5512,2013-05-11 18:28:41.380584,Arabiga,Ligero,91.07,11.21,1.181,6.7,219.2,73.4,84.6,72.7,11.44,218.0,216.2,214.4,213.1,8.79,,35.6,65.0,-0.53,764.1,12.86,79.36,65.4,7.5,7.3,6.86,8.12,1,1,0
5513,2013-05-12 18:28:41.380669,Mezcla,Ligero,99.27,12.67,1.288,6.53,223.1,103.0,56.1,64.2,15.04,219.6,214.3,209.0,205.5,8.26,,29.6,58.2,-1.17,1537.2,12.42,86.94,79.9,3.24,2.91,3.54,4.33,3,0,1
5514,2013-05-13 18:28:41.380770,Arabiga,Ligero,107.33,11.29,1.391,6.18,196.9,50.0,93.8,62.9,18.67,197.0,197.2,197.4,197.5,9.77,,34.6,58.2,0.03,1001.6,11.9,94.56,92.0,3.72,3.85,3.44,4.77,1,0,1
5515,2013-05-14 18:28:41.380856,Arabiga,Oscuro,76.88,12.25,1.516,6.54,229.2,84.7,78.4,90.2,16.63,231.1,234.0,236.8,238.8,8.91,12.39,15.5,43.8,0.58,1082.5,19.54,61.85,10.8,7.72,7.91,8.37,9.19,0,1,1
5516,2013-05-15 18:28:41.380934,Mezcla,Medio,72.98,13.46,1.299,6.59,221.2,92.0,71.1,52.8,11.52,221.0,220.7,220.3,220.1,5.98,8.5,29.2,71.8,-0.1,773.4,14.27,62.56,49.0,8.4,8.15,8.24,9.47,0,1,0
5517,2013-05-16 18:28:41.381019,Mezcla,Medio,119.82,8.76,1.377,6.97,229.0,72.7,78.1,63.2,13.4,226.3,222.3,218.2,215.5,7.02,10.7,28.6,42.1,-1.01,1166.7,13.92,103.14,58.9,8.61,7.79,7.73,9.2,1,1,0
5518,2013-05-17 18:28:41.381110,Arabiga,Oscuro,73.57,10.34,1.123,7.41,210.0,67.2,91.4,69.9,18.76,215.3,223.2,231.1,236.4,13.21,14.26,27.0,67.1,1.41,927.0,19.71,59.07,18.4,8.42,7.83,7.99,9.27,0,1,0
5519,2013-05-18 18:28:41.381191,Mezcla,Oscuro,124.33,11.51,1.198,6.13,181.2,97.0,67.3,63.7,16.42,191.9,208.0,224.0,234.7,8.42,15.72,12.6,54.0,3.26,1980.9,18.67,101.12,23.6,6.33,6.52,7.12,7.67,0,1,0
5520,2013-05-19 18:28:41.381270,Robusta,Oscuro,125.95,11.13,1.197,7.36,201.7,100.6,68.5,43.9,15.43,209.1,220.1,231.2,238.6,9.33,13.14,34.8,39.0,2.39,1954.4,19.14,101.84,14.5,6.27,5.5,5.91,6.89,0,0,0
5521,2013-05-20 18:28:41.381363,Robusta,Oscuro,98.7,14.0,1.285,7.36,199.0,96.5,56.4,62.5,17.98,206.5,217.8,229.1,236.6,10.43,15.09,30.9,57.7,2.09,1712.9,19.51,79.44,14.7,2.83,2.76,3.38,4.02,2,0,1
5522,2013-05-21 18:28:41.381454,Arabiga,Medio,97.91,10.51,1.227,6.98,185.7,92.2,59.5,69.4,16.04,191.7,200.7,209.8,215.8,8.75,15.6,31.3,54.0,1.88,1448.3,14.77,83.45,57.3,2.51,3.11,3.34,3.85,0,0,1
5523,2013-05-22 18:28:41.381538,Robusta,Medio,73.75,11.7,1.02,6.07,221.1,58.8,85.9,71.4,22.59,221.4,221.9,222.3,222.6,10.66,14.35,15.5,34.2,0.07,980.1,18.11,60.4,46.2,5.54,6.14,6.16,6.79,1,0,1
5524,2013-05-23 18:28:41.381617,Mezcla,Medio,78.21,11.16,1.34,5.13,178.8,70.2,87.6,66.7,14.15,186.7,198.6,210.4,218.3,9.42,12.73,39.9,57.2,2.79,776.5,14.71,66.71,52.2,9.11,9.2,8.96,9.77,0,1,0
5525,2013-05-24 18:28:41.381713,Robusta,Medio,108.25,10.66,1.611,6.84,213.2,42.2,98.8,76.5,20.28,216.0,220.3,224.6,227.5,9.34,14.36,27.5,84.2,0.7,927.2,18.38,88.35,35.7,3.78,3.89,3.77,5.15,2,0,1
5526,2013-05-25 18:28:41.381806,Mezcla,Medio,88.33,9.78,1.463,6.89,224.3,62.3,80.8,71.3,16.7,223.9,223.3,222.7,222.3,10.41,13.51,23.6,33.8,-0.12,918.7,16.27,73.96,48.5,8.62,7.95,8.58,9.19,0,1,0
5527,2013-05-26 18:28:41.381893,Mezcla,Oscuro,90.98,12.04,1.36,5.98,235.9,62.9,86.9,87.1,14.34,235.7,235.5,235.2,235.1,9.85,12.93,21.3,48.4,-0.06,820.3,18.12,74.5,16.3,8.24,8.73,8.49,9.46,1,1,1
5528,2013-05-27 18:28:41.381971,Arabiga,Medio,103.88,10.54,1.29,5.95,181.9,71.5,99.2,74.8,14.37,188.9,199.3,209.8,216.7,8.34,13.24,25.1,53.9,2.42,1068.0,14.46,88.86,56.4,7.83,7.5,8.18,8.91,0,1,0
5529,2013-05-28 18:28:41.382064,Robusta,Medio,117.01,15.19,1.465,5.74,224.3,87.3,77.1,92.0,14.6,223.8,223.2,222.5,222.0,9.0,10.8,28.3,83.5,-0.15,1491.3,15.59,98.77,49.1,7.94,7.96,8.46,9.44,0,1,1
5530,2013-05-29 18:28:41.382145,Arabiga,Oscuro,88.72,13.28,1.373,7.1,199.7,82.1,87.0,72.4,15.45,206.1,215.7,225.3,231.7,8.6,12.95,29.3,62.9,2.07,1125.7,17.78,72.95,27.8,8.76,8.78,8.07,9.33,3,0,0
5531,2013-05-30 18:28:41.382229,Robusta,Ligero,91.58,9.25,1.37,7.48,208.6,91.7,86.2,59.8,12.07,209.8,211.5,213.3,214.4,6.58,,25.7,80.0,0.48,1013.9,13.31,79.39,57.3,7.36,6.73,6.62,7.88,1,1,0
5532,2013-05-31 18:28:41.382311,Robusta,Ligero,73.64,12.19,1.142,6.9,225.6,85.6,83.4,66.9,12.86,221.9,216.4,210.9,207.3,8.72,,19.7,47.2,-1.43,810.8,12.11,64.72,73.5,8.47,8.65,8.12,9.35,0,1,0
5533,2013-06-01 18:28:41.382395,Mezcla,Medio,95.94,10.77,1.335,7.68,200.4,62.8,78.4,71.6,16.49,203.1,207.3,211.5,214.3,9.32,14.53,17.4,61.5,0.84,993.2,14.6,81.94,61.5,7.67,7.3,7.16,8.41,2,1,0
5534,2013-06-02 18:28:41.382474,Mezcla,Medio,104.74,11.3,1.077,5.46,217.1,72.2,89.1,52.6,15.29,217.0,216.7,216.5,216.3,9.33,12.8,35.0,74.5,-0.05,1156.8,14.65,89.39,53.8,7.33,8.16,7.4,8.82,0,1,0
5535,2013-06-03 18:28:41.382553,Arabiga,Medio,130.82,12.24,1.34,6.03,200.7,86.2,82.9,63.8,11.15,204.8,211.1,217.3,221.5,6.33,8.23,18.9,64.4,1.87,1257.9,14.44,111.93,41.0,8.41,8.33,8.91,9.82,0,1,0
5536,2013-06-04 18:28:41.382640,Mezcla,Ligero,123.6,14.37,1.294,6.61,206.7,40.5,82.0,79.5,9.53,207.8,209.4,211.0,212.0,5.87,,20.0,29.8,0.56,477.0,12.07,108.69,69.0,6.52,6.66,7.15,7.75,2,1,0
5537,2013-06-05 18:28:41.382738,Robusta,Oscuro,98.75,10.68,1.36,5.59,196.1,80.1,96.8,79.1,17.32,202.1,211.2,220.2,226.2,11.37,14.86,31.0,45.6,1.74,1370.8,17.24,81.72,41.9,6.73,7.17,6.78,8.01,0,1,0
5538,2013-06-06 18:28:41.382825,Mezcla,Oscuro,99.37,10.19,1.427,6.2,189.9,65.4,67.0,64.4,14.51,197.7,209.4,221.2,229.0,10.03,13.46,34.8,60.3,2.7,942.7,16.96,82.52,28.7,7.77,7.2,6.77,8.27,2,1,0
5539,2013-06-07 18:28:41.382904,Mezcla,Medio,109.54,14.99,1.534,6.99,211.8,71.8,88.3,59.5,10.64,212.7,214.0,215.3,216.2,6.2,7.73,33.2,43.3,0.41,836.3,13.24,95.04,57.1,7.87,7.94,8.11,9.31,0,1,0
5540,2013-06-08 18:28:41.382989,Mezcla,Oscuro,126.39,9.41,1.231,6.5,237.6,64.6,97.3,59.7,17.93,236.9,235.8,234.6,233.9,9.55,16.51,23.2,43.8,-0.21,1464.2,18.96,102.43,25.6,8.54,7.77,8.24,9.26,0,1,0
5541,2013-06-09 18:28:41.383073,Arabiga,Medio,106.85,7.12,1.403,5.6,209.3,81.0,91.4,71.9,13.16,212.9,218.4,223.9,227.6,7.35,10.34,32.7,70.1,1.39,1138.3,16.27,89.46,35.8,6.83,6.92,7.19,8.23,0,1,0
5542,2013-06-10 18:28:41.383151,Mezcla,Ligero,91.37,10.96,1.584,6.02,204.5,63.1,60.8,61.2,11.22,204.7,204.9,205.2,205.3,4.98,,24.8,44.0,0.07,646.7,11.23,81.11,72.6,8.1,8.57,8.11,9.44,0,1,0
5543,2013-06-11 18:28:41.383234,Mezcla,Oscuro,103.59,9.55,1.168,5.54,192.4,61.8,95.9,53.3,14.65,201.0,213.9,226.8,235.4,10.34,12.61,34.9,86.0,2.93,938.5,18.28,84.65,16.4,8.16,8.87,8.32,9.43,0,1,0
5544,2013-06-12 18:28:41.383322,Mezcla,Medio,100.55,9.82,1.301,6.06,185.8,53.6,79.0,70.2,20.03,192.1,201.4,210.8,217.1,9.85,12.5,21.6,73.1,1.56,1079.1,16.22,84.24,60.5,5.15,5.62,6.0,6.63,1,0,1
5545,2013-06-13 18:28:41.383415,Robusta,Oscuro,89.12,12.26,1.294,6.04,204.6,99.3,79.2,53.9,12.37,210.0,218.1,226.2,231.6,7.66,11.97,32.1,44.4,2.18,1094.3,16.83,74.12,26.2,7.58,7.72,7.0,8.45,0,1,0
5546,2013-06-14 18:28:41.383495,Arabiga,Medio,109.6,10.09,1.272,6.73,181.5,78.8,89.6,71.1,13.96,188.1,198.0,207.9,214.5,7.51,11.66,26.2,40.1,2.36,1206.3,13.88,94.39,59.1,7.81,7.92,8.17,8.81,1,1,0
5547,2013-06-15 18:28:41.383580,Robusta,Medio,74.39,8.86,1.497,7.07,196.9,80.5,66.5,69.6,13.95,203.1,212.3,221.6,227.7,9.25,11.52,39.5,75.2,2.21,835.4,16.53,62.09,34.1,7.03,7.44,7.03,8.37,1,1,0
5548,2013-06-16 18:28:41.383660,Mezcla,Oscuro,108.56,11.38,1.287,5.98,203.9,91.3,86.7,68.4,14.79,209.5,217.9,226.3,231.9,8.12,13.87,31.9,29.3,1.89,1466.3,17.61,89.44,29.9,7.9,8.66,8.09,9.17,1,1,0
5549,2013-06-17 18:28:41.383793,Robusta,Oscuro,104.68,10.04,1.243,7.77,206.6,75.5,79.3,66.3,17.14,211.1,217.9,224.7,229.2,9.36,14.52,22.5,47.5,1.32,1353.7,17.78,86.06,29.5,7.93,7.78,7.36,8.79,0,1,0
5550,2013-06-18 18:28:41.383883,Robusta,Medio,116.63,11.09,1.59,7.24,190.5,69.0,94.6,61.1,17.61,197.6,208.2,218.8,225.8,10.66,15.22,35.3,102.4,2.01,1417.9,17.25,96.51,38.4,8.11,8.04,7.35,8.64,0,1,0
5551,2013-06-19 18:28:41.383968,Arabiga,Ligero,98.16,11.34,1.107,5.14,227.2,76.4,71.8,66.3,12.92,223.5,218.0,212.5,208.8,8.16,,36.9,35.8,-1.42,969.4,12.44,85.95,75.8,8.26,8.52,7.83,9.08,2,1,0
5552,2013-06-20 18:28:41.384073,Mezcla,Medio,109.37,12.18,1.426,6.11,177.8,68.7,53.7,68.6,13.82,185.1,196.0,206.9,214.1,6.69,11.05,30.9,29.1,2.63,1037.4,13.77,94.31,61.6,6.94,7.68,7.38,8.32,2,1,0
5553,2013-06-21 18:28:41.384151,Arabiga,Oscuro,96.68,11.85,1.206,5.89,210.2,67.8,86.5,59.8,15.32,215.1,222.6,230.0,235.0,10.46,12.79,33.9,42.9,1.62,1004.2,18.39,78.9,20.0,8.49,8.41,8.4,9.38,0,1,0
5554,2013-06-22 18:28:41.384235,Arabiga,Medio,117.48,10.82,1.313,7.22,195.5,89.9,71.0,65.4,13.32,200.2,207.3,214.4,219.2,9.9,10.68,12.0,96.7,1.78,1407.3,14.63,100.29,52.4,8.59,8.1,8.95,9.46,0,1,0
5555,2013-06-23 18:28:41.384328,Arabiga,Medio,124.82,9.16,1.043,6.08,183.8,97.2,67.9,58.0,9.73,191.5,203.1,214.6,222.3,7.66,8.0,30.8,49.2,3.95,1180.5,14.18,107.13,49.6,3.15,2.93,3.39,4.02,3,0,1
5556,2013-06-24 18:28:41.384407,Robusta,Oscuro,85.84,13.87,1.37,5.5,202.0,83.8,72.6,56.3,12.52,208.1,217.3,226.5,232.6,8.08,10.47,26.1,52.2,2.44,900.9,17.07,71.18,26.2,7.85,8.43,7.64,9.12,1,1,0
5557,2013-06-25 18:28:41.384501,Mezcla,Medio,67.22,12.65,1.481,6.69,234.7,74.3,72.2,85.8,16.33,232.2,228.3,224.5,221.9,9.08,14.79,31.4,86.1,-0.78,816.1,16.09,56.41,44.6,8.31,8.19,8.5,9.3,0,1,1
5558,2013-06-26 18:28:41.384584,Mezcla,Oscuro,90.1,13.98,1.335,7.35,208.3,70.2,63.6,61.3,15.28,212.4,218.7,225.0,229.2,9.9,12.24,25.9,49.9,1.37,966.3,17.23,74.58,30.2,7.6,7.13,7.79,8.35,0,1,0
5559,2013-06-27 18:28:41.384669,Mezcla,Oscuro,100.78,11.87,1.415,7.42,235.7,63.1,80.9,93.2,15.01,236.8,238.6,240.4,241.6,9.33,11.32,40.8,76.7,0.4,954.4,19.63,81.0,3.5,7.89,7.66,7.73,8.55,3,0,1
5560,2013-06-28 18:28:41.384794,Arabiga,Oscuro,96.14,13.38,1.253,7.63,177.6,69.2,79.3,76.1,17.8,190.1,209.0,227.8,240.4,10.84,15.14,38.4,57.4,3.53,1183.2,20.22,76.7,10.3,7.35,8.27,7.45,8.84,1,1,0
